Clave,Nombre,Latitud,Longitud
8038,CREEL (CFE),27.75,-107.6375
8039,CUCHILLO PARADO,29.4333333333,-104.9
8041,CUITECO,27.4333333333,-108
8042,CHINATU,26.3,-106.75
8043,CHINIPAS (DGE),27.3833333333,-108.5333333333
8044,DELICIAS (DGE),28.1941666667,-105.4636111111
8045,DOLORES (CFE),25.9816666667,-107.1702777778
8046,EJIDO FLORES MAGON I,29.9438888889,-106.9630555556
8048,EL CUERVO,29.285,-105.9861111111
8049,LUIS L. LEON,28.9786111111,-105.3116666667
8050,EL MAGUEY,27.5911111111,-106.1558333333
8051,EL MEZQUITE,29.5277777778,-104.6747222222
8052,EL MULATO,29.3941666667,-104.1688888889
8053,EL OLIVO DE ABAJO,29.0166666667,-106.3333333333
8054,EL ORO,26.8591666667,-105.8475
8055,EL POLEO,29.4,-108.4666666667
8056,PRESA EL REJON (DGE),28.6141666667,-106.1191666667
8057,EL SITIO,27.5705555556,-106.2877777778
8058,EL TERRERO,29.1666666667,-107.3833333333
8059,EL TINTERO,29.2636111111,-107.4572222222
8060,EL TULE (DGE),27.05,-106.25
8061,EL VERGEL (SMN),26.4741666667,-106.3883333333
8062,ESCALON (DGE),26.7416666667,-104.3380555556
8064,FALOMIR,29.0666666667,-106.15
8066,GALEANA,30.1127777778,-107.6161111111
8067,GALLEGOS,29.8241666667,-106.3869444444
8068,GENERAL TRIAS,29.18,-106.7116666667
8069,GOMEZ FARIAS,29.3569444444,-107.7377777778
8071,GUACHOCHI (CFE),26.8194444444,-107.07
8072,GUADALUPE,29.1622222222,-105.3802777778
8073,GUADALUPE Y CALVO (DGE),26.1,-106.9666666667
8074,GUAPOCA (CFE),29.1333333333,-108.3
8075,GUERACHIC (CFE),26.6772222222,-107.3205555556
8076,GUERRERO (DGE),28.55,-107.4833333333
8077,GUZMAN,31.2166666667,-107.45
8078,PRESA PARRAL,26.9055555556,-105.7291666667
8080,JANOS (SMN),30.8877777778,-108.19
8081,JIMENEZ (DGE),27.1333333333,-104.9166666667
8083,JULIMES,28.4230555556,-105.4305555556
8084,ASCENSION (DGE),31.0963888889,-108.0127777778
8085,LA BOQUILLA,27.5438888889,-105.4119444444
8086,LA CABALLADA,29.8855555556,-106.6166666667
8087,LA CAMPANA,29.2716666667,-106.3580555556
8088,COMPA?IA GANADERA LA CIENEGUIL,27.9,-106.2166666667
8089,LA CHICHARRA,29.8666666667,-107.0833333333
8090,LA JUNTA,28.7541666667,-107.9791666667
8091,LA TRASQUILA,29.7361111111,-107.0738888889
8092,LAS BURRAS,28.515,-105.4305555556
8093,PRESA LAS LAJAS (DGE),29.8805555556,-107.0261111111
8094,LAS VARAS,29.8666666667,-106.8333333333
8095,LAZARO CARDENAS,29.25,-108.3666666667
8096,LOPEZ MATEOS,28.4666666667,-107.3333333333
8097,MADERA,29.19,-108.1413888889
8098,MAIJOMA,28.9166666667,-104.3333333333
8099,MAJALCA,28.8027777778,-106.4847222222
8100,MANUEL BENAVIDES,29.1072222222,-103.9063888889
8101,MATACHI (CFE),28.75,-107.7
8102,MEOQUI (SMN),28.2666666667,-105.4833333333
8103,MESA DEL HURACAN,29.6333333333,-108.2333333333
8104,NAMIQUIPA,29.2502777778,-107.4091666667
8105,NONOAVA (SMN),27.4708333333,-106.7344444444
8106,NOROGACHI (CFE),27.2875,-107.1255555556
8108,OJO CALIENTE,27.7,-105.2166666667
8109,PALACIO DE GOBIERNO,28.6352777778,-106.0888888889
8110,PALOMAS,31.7711111111,-107.6355555556
8111,PARRITA,29.3666666667,-106.4166666667
8112,POSTA ZOOTECNICA,28.6830555556,-106.2422222222
8113,PRESA CHIHUAHUA (SMN),28.5694444444,-106.1663888889
8114,PRESA EL REJON (SMN),28.6333333333,-106.25
8115,PRESA LAS LAJAS (DGE),29.8813888889,-107.0213888889
8117,MADERA CAMPO CINCO,29.3,-108.3
8118,RANCHO EL CUARENTA,30.0772222222,-106.2547222222
8119,EJIDO FLORES MAGON II,29.95,-106.9666666667
8120,PLANTA ROSETILLA (CFE),28.2166666667,-105.3333333333
8121,SAMALAYUCA,31.3425,-106.4763888889
8122,SAN ANTONIO,29.0833333333,-106.25
8123,SAN FRANCISCO DE BORJA (DGE),27.8833333333,-106.7
8124,SAN IGNACIO,26.8497222222,-107.8433333333
8125,SAN JUAN,28.9952777778,-108.6772222222
8126,SAN JUANITO,27.97,-107.6002777778
8127,SAN LORENZO,28.155,-106.4769444444
8128,SAN PEDRO,26.1833333333,-106.6
8129,SANTA ANITA,30.8563888889,-108.7466666667
8130,SANTA BARBARA,26.8,-105.8166666667
8131,SANTA CLARA,29.2833333333,-107.5166666667
8133,SANTA RITA,27.5166666667,-104.9
8134,SANTA ROSA,26.4211111111,-107.9244444444
8135,SAUCILLO,28.0352777778,-105.295
8136,SATEVO,27.9541666667,-106.1063888889
8137,SIERRA ROMURACHIC,27.85,-107.3666666667
8138,SIQUIRICHI (SMN),27.2666666667,-107.2166666667
8139,SUECO,29.9166666667,-106.3833333333
8140,TACUBAYA,28.3233333333,-104.5577777778
8141,TEJOLOCACHI (SMN),28.7086111111,-107.6936111111
8142,TEMOSACHI (OBS),28.95,-107.8166666667
8144,TESEACHI,28.8263888889,-107.4683333333
8145,TOHAYANA (CFE),26.1666666667,-107.6833333333
8146,TRES OJITOS,28.9166666667,-108.1833333333
8147,UNIVERSIDAD,28.7055555556,-105.9938888889
8148,URIQUE I (DGE),27.2125,-107.9138888889
8149,URUACHI,27.9166666667,-108.2166666667
8151,VALLE DE ALLENDE (SMN),26.9397222222,-105.3952777778
8152,VALLE DE ZARAGOZA (SMN),27.4572222222,-105.8108333333
8153,VALLE DE ZARAGOZA (DGE),27.4544444444,-105.8069444444
8154,VICTORIA,27.9666666667,-104.55
8155,VILLA AHUMADA,30.6186111111,-106.5122222222
8156,VILLA CORONADO,26.7386111111,-105.16
8157,VILLA DE ALDAMA,28.8386111111,-105.9111111111
8158,VILLALBA,27.9833333333,-105.8166666667
8160,VIVERO MADERA,29.1666666667,-108.1333333333
8161,BATOPILAS (SMN),27.0166666667,-107.75
8162,CAMARGO (DGE),27.7,-105.1833333333
8164,CRUCES,29.4361111111,-107.3952777778
8165,CHIHUAHUA,28.6333333333,-106.0833333333
8166,CHINIPAS (CFE),27.4,-108.5166666667
8167,CHINIPAS (SMN),27.3930555556,-108.5361111111
8169,EL TULE (SMN),27.0527777778,-106.2652777778
8171,ESCALON (SMN),26.75,-104.35
8172,GUADALUPE Y CALVO (SMN),26.1083333333,-106.975
8173,IGNACIO ZARAGOZA,29.5880555556,-107.8705555556
8174,INDUSTRIAS UNIDAS,28.15,-105.4666666667
8175,LAGO DE JACALES,28.3127777778,-106.3058333333
8176,JANOS (DGE),30.8666666667,-108.1833333333
8178,LA PRIETA,26.9333333333,-105.65
8179,LOS POZOS,29.0841666667,-105.9672222222
8180,MACLOVIO HERRERA,29.0638888889,-105.1438888889
8182,MORIS,28.1472222222,-108.52
8183,NONOAVA (DGE),27.4666666667,-106.7333333333
8184,NUEVO CASAS GRANDES (DGE),30.4133333333,-107.9125
8185,PRESA CHIHUAHUA (DGE),28.5833333333,-106.1666666667
8186,PRESA TORREONCILLOS,26.6805555556,-105.5616666667
8187,ROSETILLA,28.255,-105.3005555556
8188,SAN FRANCISCO DE BORJA (SMN),27.9019444444,-106.6844444444
8189,SAN PEDRO,29.3333333333,-105
8190,TOHAYANA,26.17,-107.6936111111
8191,URIQUE II (DGE),27.2333333333,-107.8666666667
8192,URIQUE (SMN),27.1666666667,-107.9166666667
8194,VILLA LOPEZ,27.0030555556,-105.0361111111
8196,HACIENDA TRES HERMANOS,27.75,-106.15
8199,KILOMETRO 099 CANAL PRINCIPAL,28.1333333333,-105.5166666667
8202,PRESA FRANCISCO I. MADERO,28.1672222222,-105.6275
8203,LOS OJOS,29.1577777778,-106.3536111111
8204,LOS LAMENTOS,30.5666666667,-105.8833333333
8207,SOTO MAYNES,29.1666666667,-107.5333333333
8208,TEMOSACHI (SMN),28.95,-107.8333333333
8210,NUEVO CASAS GRANDES (SMN),30.4008333333,-107.9125
8211,CASA DE JANOS,30.7166666667,-108.4227777778
8212,CARRETERA CAMPANA,28.6341666667,-105.9769444444
8213,JUAREZ (SMN),31.7363888889,-106.4863888889
8214,GUACHOCHI (SMN),26.85,-107.1
8215,LAS CHEPAS,28.7152777778,-107.2458333333
8216,SAN JOSE,28.8963888889,-107.2363888889
8219,PE?ITAS,29.2519444444,-108.0927777778
8220,AGUA SALADA,30.2597222222,-108.4238888889
8221,CAJURICHI (DGE),28.0833333333,-108.1333333333
8222,CERROS PRIETOS,29.4519444444,-105.8669444444
8223,EL BARREAL,31.2738888889,-107.1630555556
8224,HUERTA CHACHITA,28.5,-107.4166666667
8226,LAS CHOYAS,29.6477777778,-106.0391666667
8229,TOSESIHUA,29.7830555556,-105.4363888889
8230,YEPOMERA,29.0166666667,-107.8166666667
8238,EL NOPAL,29.1133333333,-106.0408333333
8240,NOROGACHI,27.2736111111,-107.1322222222
8241,PRESA TARAHUMARA,29.5333333333,-104.5
8242,SAN ISIDRO,30.0388888889,-106.9438888889
8243,TEJOLOCACHI (DGE),28.7597222222,-107.6975
8244,VIVERO CECHISA ANAHUAC,28.48,-106.7441666667
8246,BASUCHIL,28.5180555556,-107.4019444444
8247,COYAME (DGE),29.45,-105.25
8248,CUAUHTEMOC B (FIMSA),28.4166666667,-106.8666666667
8249,COLONIA ALVARO OBREGON,28.7486111111,-106.9061111111
8250,ESCUELA SEC. CAMARGO,27.7,-105.1666666667
8251,ESCUELA SUP. DE ZOOTECNIA,28.5605555556,-106.0094444444
8253,MATACHI,28.8425,-107.7538888889
8254,OJINAGA (DGE),29.55,-104.4
8255,PEGUIS,29.6166666667,-105.6166666667
8257,E.T.A. 168 SALAICES,27.0388888889,-105.1952777778
8258,TOMOCHI,28.3475,-107.8461111111
8259,TUBARES,26.9419444444,-107.9777777778
8260,VALLE DE ALLENDE (DGE),26.95,-105.3833333333
8262,E.T.A. 014 COLONIA SOTO MAYNEZ,29.0319444444,-107.4702777778
8264,AGOSTADERO,26.95,-106.6666666667
8265,ATASCADEROS,25.7522222222,-106.8127777778
8266,BATOVIRA,27.9180555556,-107.9041666667
8267,EL VERGEL (DGE),26.4755555556,-106.3875
8269,LA LAJITA,26.5708333333,-107.785
8270,LA MESA,28.7733333333,-105.9636111111
8271,LAGO DE ARARECO,27.7030555556,-107.595
8273,PARRAL A. EL HORMIGUERO,26.9,-105.6166666667
8274,SAN MARCOS,28.8075,-106.3411111111
8277,EL PILAR,28.1052777778,-108.6105555556
8278,RANCHO EL RETIRO,28.9347222222,-106.2688888889
8279,ESCUELA SEC. LOPEZ MATEOS,28.4777777778,-107.3316666667
8280,RANCHO LA FINCA,28.1402777778,-107.0327777778
8283,JUAREZ (CILA),31.7366666667,-106.4002777778
8290,SAMALAYUCA D. B. (CILA),31.35,-106.4666666667
8296,JUAREZ,30.3094444444,-108.0763888889
8297,CREEL,27.75,-107.6333333333
8298,DUBLAN,30.4744444444,-107.9338888889
8299,SANTO TOMAS,28.6666666667,-107.5333333333
8300,EL SOCORRO,28.4166666667,-105.6166666667
8301,CIENEGA PRIETA,26.1666666667,-106.6666666667
8302,ASOCIACION DE FRUTICULTORES,28.5166666667,-107.4
8303,C.E.M. CIUDAD DEPORTIVA,28.7,-105.9833333333
8304,ESCUELA DE AGRICULTURA,28.1933333333,-105.4711111111
8306,PRESA LA BOQUILLA,27.5397222222,-105.4022222222
8307,C.R.M. CUAUHTEMOC,28.3666666667,-106.9166666667
8309,RANCHO LOS CERRITOS,31.6597222222,-107.0880555556
8310,SANTA ROSALIA DE CUEVAS,28.0472222222,-106.4758333333
8311,COLINA,27.5772222222,-105.3713888889
8312,GUACHOCHI (DGE),26.8208333333,-107.0572222222
8314,EL ORO,26.85,-105.8333333333
8315,SANTA MONICA,28.3988888889,-107.4466666667
8316,EL ALAMO,29.5552777778,-104.8638888889
8317,VILLA MATAMOROS,26.7636111111,-105.5822222222
8318,ESCUELA SEC. JUAREZ,31.6333333333,-106.4333333333
8319,LA LAGUNA,27.8277777778,-107.5541666667
8320,LOS LLANITOS,26.66,-106.2194444444
8321,SAN JUAN DE CHINATU (CFE),26.2286111111,-106.7711111111
8322,EL VERGEL (CFE),26.4833333333,-106.3833333333
8323,CARTONERA,28.7,-106.0333333333
8324,EL ENCINO,28.5080555556,-107.4619444444
8325,SAN RAFAEL,27.5,-107.85
8326,PRESA ABRAHAM GONZALEZ,28.5013888889,-107.47
8327,EL TULE II (SMN),27.0541666667,-106.2661111111
8331,LA JOYA,28.0833333333,-106.3166666667
8332,LAS LAJAS (SMN),30.0547222222,-106.9069444444
8333,NORTE?A MANZANEROS UNIDOS,28.3997222222,-106.9252777778
8334,PACHERA,28.2825,-107.3997222222
8336,SAN BERNABE,28.1994444444,-106.8625
8337,SAN FELIPE,28.6972222222,-105.6952777778
8339,SIQUIRICHI (DGE),27.2683333333,-107.2175
8340,LA VERANERA,27.2636111111,-107.8647222222
8341,BATOPILAS II (DGE),27.0266666667,-107.7394444444
8343,QUIRARE (CFE),27.1,-107.7333333333
8344,TALAYOTES (CFE),27.9188888889,-107.8108333333
8346,EL CARRIZO,29.9747222222,-105.2619444444
8347,CONSTITUCION,29.9166666667,-106.7833333333
8348,PE?ASCOS,27.9183333333,-104.6613888889
8350,LA SOLEDAD,26.8977777778,-103.8527777778
8352,BASASEACHIC,28.1827777778,-108.2138888889
8353,YEPACHIC,28.4216666667,-108.4216666667
7001,ABASOLO CHIAPAS (CFE),16.8333333333,-92.2172222222
7002,ABELARDO L. RODRIGUEZ,16.3791666667,-92.2375
7003,ACALA,16.5527777778,-92.8041666667
7004,AGUA AZUL,16.7833333333,-90.9166666667
7005,ALMANDRO (CFE),17.2833333333,-92.6833333333
7006,ALTAMIRANO (SMN),16.7391666667,-92.0377777778
7007,AMATENANGO DEL VALLE,16.5527777778,-92.475
7008,ANGEL ALBINO CORZO,15.8666666667,-92.7166666667
7009,AQUESPALA,15.7941666667,-91.9202777778
7010,ARCO DE PIEDRA,16.2,-92.6666666667
7011,ARGELIA,15.8833333333,-92.3666666667
7012,FINCA ARGOVIA,15.1266666667,-92.2991666667
7014,BELISARIO DOMINGUEZ I,15.3083333333,-92.3583333333
7015,BOCHIL,16.9863888889,-92.8913888889
7016,BOMBANA (CFE),16.9416666667,-93.0166666667
7017,BONAMPAK,16.7333333333,-91.0833333333
7018,CACAHOATAN,14.9883333333,-92.1644444444
7019,CAHUACAN,14.7222222222,-92.2694444444
7020,VERTEDOR 1-2-3,17.2208333333,-93.7338888889
7021,CATARINITAS,15.9025,-92.4827777778
7022,PLAYAS DE CATAZAJA,17.7283333333,-92.0155555556
7023,CINTALAPA,16.7,-93.7166666667
7024,COMALAPA (CFE),15.6166666667,-92.15
7026,CUAUHTEMOC (CFE),15.6652777778,-92.0013888889
7027,COPAINALA,17.0833333333,-93.2166666667
7028,CHACAMAX,17.4733333333,-91.7077777778
7029,CHAJUL,16.8333333333,-90.9333333333
7030,SAN JUAN CHAMULA,16.7969444444,-92.6966666667
7031,CHANAL,16.6597222222,-92.2625
7032,CHAPULTENANGO,17.3333333333,-93.1
7033,SAN PEDRO CHENALHO (SMN),16.9,-92.6
7034,VILLA DE CHIAPILLA,16.5775,-92.7152777778
7035,CHICOASEN (CFE),16.9416666667,-93.0986111111
7036,CHILIL,16.6777777778,-92.4891666667
7037,FINCA CUXTEPEQUES,15.7286111111,-92.9688888889
7038,DESPOBLADO,15.2025,-92.5580555556
7039,EL BOQUERON,16.6441666667,-93.1572222222
7040,EL BURRERO,16.7891666667,-92.8283333333
7041,EL CALIENTE (CFE),16.3,-91.4666666667
7042,EL CARMEN (CFE),16.7666666667,-91.6166666667
7043,EL CEDRO,16.4166666667,-91.0833333333
7044,EL COLORADO (CFE),16.15,-91.15
7045,EL DORADO,14.6727777778,-92.2127777778
7046,EL EUSEBA (CFE),16.2166666667,-91.3333333333
7047,EL JABALI (CFE),16.1333333333,-91.3666666667
7048,FINCA EL TRIUNFO,15.3480555556,-92.5486111111
7050,EL PROGRESO,16.7088888889,-93.4025
7051,EL ROSARIO (CFE),16.85,-91.7833333333
7052,EL ZAPOTAL (CFE),16.1666666667,-91.5
7053,ESCUINTLA (DGE),15.3308333333,-92.6558333333
7054,FINCA A. PRUSIA,15.7319444444,-92.7941666667
7055,FINCA CHAYABE,16.3813888889,-91.7105555556
7056,FINCA CHIRIPA,15.1666666667,-92.3
7057,FINCA CHICHARRAS,15.1330555556,-92.2422222222
7058,EL PERU,15.1,-92.2666666667
7060,FINCA GENOVA,15.1666666667,-92.3166666667
7061,FINCA HAMBURGO,15.1738888889,-92.3252777778
7062,FINCA LA SOLEDAD,16.3880555556,-91.8625
7063,FINCA LIQUIDAMBAR,15.7833333333,-92.7333333333
7064,FINCA MORELIA,17.3833333333,-92.55
7065,FINCA OCOTLAN,16.3694444444,-93.4772222222
7066,FINCA SAN ENRIQUE,15.1333333333,-92.3
7067,FRONTERA AMATENANGO,15.4336111111,-92.1141666667
7068,FRONTERA HIDALGO,14.7772222222,-92.1761111111
7069,GRIJALVA,16.9694444444,-93.1047222222
7070,GUADALUPE GRIJALVA,15.6936111111,-92.1611111111
7071,GUAQUITEPEC,17.1447222222,-92.2902777778
7072,HACIENDA LAS MARAVILLAS,15.1,-92.2833333333
7073,HACIENDA SAN CRISTOBAL,15.9833333333,-93.7166666667
7074,HORCONES,15.9552777778,-93.6055555556
7075,HUEHUETAN,15.0022222222,-92.4002777778
7076,HUIXTAN (CFE),16.7138888889,-92.4583333333
7077,HUIXTLA,15.1413888889,-92.4863888889
7078,IGNACIO LOPEZ RAYON,14.6177777778,-92.1847222222
7079,ROSARIO IZAPA (IMPA),14.9738888889,-92.155
7081,IXCAN,16.8333333333,-91.0666666667
7082,IXTACOMITAN,17.4302777778,-93.095
7083,IXTAPA,16.7666666667,-92.9
7084,JESUS CHIAPAS,15.8083333333,-93.3583333333
7085,PALENQUE (DGE),17.5091666667,-91.9822222222
7086,LA ANGOSTURA (CFE),16.4197222222,-92.7677777778
7087,LA CABA?A,16.7141666667,-92.6288888889
7088,LA CANJA,16.7166666667,-91.05
7089,LA CATARATA (CFE),16.2166666667,-91.3166666667
7090,LA CONCORDIA (DGE),16.0833333333,-92.6666666667
7091,LA ESCALERA,16.5258333333,-92.9925
7092,LA ESPERANZA (CFE),15.3,-92.4166666667
7093,LA LIBERTAD,16.5611111111,-93.6577777778
7094,LA MESILLA,16.1841666667,-92.2875
7095,LA NUEVA (CFE),15.2166666667,-92.3833333333
7096,LA PIMIENTA (CFE),16.3166666667,-91.7833333333
7097,LA PROVIDENCIA,16.5194444444,-93.9613888889
7098,LA TIGRERA,15.8833333333,-93.5166666667
7099,ZAPALUTA,16.0363888889,-92.0888888889
7100,LA UNION,16.665,-93.8008333333
7101,LAS DELICIAS (CFE),15.9666666667,-91.8666666667
7102,LAS FLORES II,16.6919444444,-93.5630555556
7103,LAS LIMAS (CFE),16.5783333333,-93.3583333333
7104,LAS MARGARITAS,16.3105555556,-91.9747222222
7105,LAS NUBES,17.54,-92.3466666667
7106,LAS PE?ITAS,17.4008333333,-93.45
7107,LAS TAZAS (CFE),16.7586111111,-91.6147222222
7108,LIVINGSTON (CFE),16.7666666667,-92.05
7109,LOS ARCOS,16.7,-92.6166666667
7111,LOS VADOS,16.0333333333,-92.55
7112,MALPASO,17.2141666667,-93.5816666667
7113,MAPASTEPEC,15.4516666667,-92.8761111111
7114,YAQUINTELA,16.9094444444,-91.7302777778
7115,MARGARITAS,15.5888888889,-93.0605555556
7116,MEDIO MONTE,14.9152777778,-92.1905555556
7117,METAPA DE DOMINGUEZ,14.8311111111,-92.1916666667
7118,MIRAMAR (CFE),16.3833333333,-91.5833333333
7119,MOTOZINTLA (SMN),15.3641666667,-92.2480555556
7120,NEZAHUALCOYOTL,17.1666666667,-93.4166666667
7121,NUEVA ESPERANZA,16.45,-91.1333333333
7122,OCOSINGO,16.9086111111,-92.0886111111
7123,OCOZOCOAUTLA,16.7508333333,-93.3738888889
7124,OSTIONAL,16.4166666667,-91.25
7125,OXCHUC,16.7863888889,-92.3427777778
7126,PALENQUE (SMN),17.5666666667,-91.9833333333
7127,PASO DEL SOLDADO (CFE),16.1166666667,-91.7833333333
7128,PICHUCALCO (SMN),17.5166666667,-93.1166666667
7129,PIJIJIAPAN,15.6977777778,-93.2113888889
7130,PLATANAR DE ARRIBA,17.555,-93.2966666667
7132,PORTACELI,16.4491666667,-93.1252777778
7133,PRESA NEZAHUALCOYOTL (CFE),17.1833333333,-93.4
7134,PUENTE COLGANTE,16.7405555556,-93.0311111111
7135,PUENTE CONCORDIA (CFE),15.8486111111,-91.9680555556
7136,PUERTO MADERO,14.7013888889,-92.3863888889
7137,PUJILTIC,16.2833333333,-92.4666666667
7138,REFORMA I,17.8666666667,-93.1333333333
7139,RIO BLANCO (CFE),16.2166666667,-92.5166666667
7140,SABANA,17.4,-92.2166666667
7141,SALTO DE AGUA (DGE),17.5583333333,-92.3333333333
7142,SAN ANTONIO,16.55,-93.4333333333
7143,SAN CLEMENTE,16.3666666667,-93.8
7145,SAN FRANCISCO,15.8708333333,-92.9536111111
7146,SAN JERONIMO,15.0397222222,-92.1363888889
7147,SAN JOAQUIN,17.5583333333,-93.1083333333
7148,SAN JUAN,16.8944444444,-93.2308333333
7149,SAN PEDRO CHENALHO (DGE),16.8936111111,-92.6255555556
7150,SAN PEDRO CHIAPAS,16.05,-93.0833333333
7151,SAN QUINTIN (CFE),16.4058333333,-91.3458333333
7152,SANTA CECILIA (CFE),16.3666666667,-91.4333333333
7153,SANTA CRUZ,17.8,-93.16
7154,SANTA ELENA (CFE),16.1166666667,-91.4833333333
7155,SANTA ISABEL,16,-92.5166666667
7156,SANTA MARIA,16.9388888889,-93.8208333333
7157,SANTO DOMINGO,15.0275,-92.1041666667
7158,SAYULA,17.3833333333,-93.4166666667
7159,SILTEPEC,15.5569444444,-92.3225
7160,SIMOJOVEL (DGE),17.14,-92.7141666667
7161,SOCOLTENANGO (CFE),16.2441666667,-92.3513888889
7162,SOYALO (CFE),16.8902777778,-92.9236111111
7163,SUCHIATE,14.7144444444,-92.1488888889
7164,TAPACHULA (OBS),14.9208333333,-92.25
7165,TUXTLA GUTIERREZ (OBS),16.75,-93.1333333333
7166,TALISMAN I,14.9630555556,-92.1472222222
7167,TAPILULA,17.2486111111,-93.0133333333
7168,TONALA (DGE),16.0841666667,-93.7438888889
7169,TUMBALA (CFE),17.2666666667,-92.3
7170,TZIMBAC,17.2402777778,-93.2388888889
7171,TZIMOL (CFE),16.2,-92.2666666667
7172,UNION JUAREZ,15.0625,-92.0805555556
7173,VENUSTIANO CARRANZA (CFE),16.3380555556,-92.5638888889
7174,VILLA CORSO (CFE),16.1944444444,-93.2625
7175,VILLAFLORES (SMN),16.2288888889,-93.2625
7176,TUXTLA GUTIERREZ (CFE),16.7616666667,-93.1027777778
7177,YAJALON (CFE),17.1666666667,-92.3166666667
7178,YAMONHO,17.1166666667,-93.3305555556
7179,ALTAMIRANO (CFE),16.6833333333,-92
7180,JALTENANGO (CFE),15.8708333333,-92.7238888889
7181,ARCO DE PIEDRA (CFE),16.1833333333,-92.6333333333
7182,ARRIAGA (DGE),16.2416666667,-93.9083333333
7183,BENITO JUAREZ (CFE),16.0416666667,-92.8175
7184,VILLA DE CHIAPILLA (CFE),16.5694444444,-92.72
7185,ESCUINTLA (SMN),15.3166666667,-92.6666666667
7186,FINCA EL ESCALON,17.35,-92.8333333333
7187,FINCA LA PATRIA,15.115,-92.2319444444
7188,IXTAPA (CFE),16.8027777778,-92.9041666667
7189,LA CONCORDIA (SMN),16.0833333333,-92.6333333333
7190,LA TRINITARIA (CFE),16.1177777778,-92.0516666667
7191,MALPASO,14.9197222222,-92.2569444444
7192,OCOSINGO (CFE),16.9,-92.1
7193,PICHUCALCO (DGE),17.5086111111,-93.12
7194,RAYON (CFE),17.2,-93
7195,SABANILLA (CFE),17.2858333333,-92.5527777778
7196,SALTO DE AGUA (SMN),17.55,-92.3333333333
7197,SANTA ISABEL (CFE),16.25,-92.8666666667
7198,SIMOJOVEL (SMN),17.1333333333,-92.7166666667
7199,TANQUE REGULADOR (CFE),14.8333333333,-92.2833333333
7200,TAPACHULA (DGE),14.9080555556,-92.2605555556
7201,TONALA (SMN),16.0833333333,-93.7333333333
7202,TUXTLA GUTIERREZ (DGE),16.7527777778,-93.1166666667
7203,VENUSTIANO CARRANZA,16.3369444444,-92.5641666667
7204,VILLAFLORES (DGE),16.2333333333,-93.2666666667
7205,COMITAN (DGE),16.2511111111,-92.1341666667
7206,BOCA DEL CIELO,15.8522222222,-93.6708333333
7207,LARRAINZAR,16.8869444444,-92.7155555556
7208,NOVILLERO,15.5005555556,-92.9430555556
7209,AGUA VERDE,17.0333333333,-91.8666666667
7210,FINCA AGUA AZUL (CFE),17.2666666667,-92.1333333333
7211,LA MESILLA (CFE),16.0666666667,-92.6166666667
7212,ZINACANTAN,16.7916666667,-92.68
7215,ALTAMIRANO (DGE),16.7333333333,-92.0333333333
7216,BAJADA GRANDE,17.7013888889,-92.2608333333
7217,SOLOSUCHIAPA,17.4283333333,-93.0286111111
7218,E.T.A. 012 VENUSTIANO CARRANZA,16.35,-92.55
7219,JIQUIPILAS,16.6666666667,-93.65
7220,E.T.A. 259 SALTO DE AGUA,17.6,-92.3666666667
7223,SAN LUIS,16.6333333333,-93.0666666667
7224,CHICOMUSELO,15.7516666667,-92.2736111111
7226,REFORMA II,15.9,-92.9333333333
7227,TALISMAN II,14.9591666667,-92.1683333333
7228,TRES PICOS,15.875,-93.5458333333
7229,SANTO DOMINGO (CFE),16.4536111111,-93.0555555556
7230,SAN MIGUEL (CFE),15.7086111111,-92.2086111111
7231,TZISCAO (CFE),16.0833333333,-91.6666666667
7233,TILTEPEC,16.3944444444,-93.8680555556
7234,C.A.E. LAS PALMAS,15.0333333333,-92.4
7236,REVOLUCION MEXICANA,16.1630555556,-93.0763888889
7237,GUERRERO,16.05,-92.9833333333
7238,EL SABINAL,16.7591666667,-93.0886111111
7239,VILLA DE ACALA (CFE),16.6622222222,-92.9563888889
7315,PASO DEL CAYUCO (CFE),17.2458333333,-92.1236111111
7316,EL AMBAR DE ECHEVERRIA,16.0975,-92.8333333333
7318,LA GLORIA,16.2,-93.9333333333
7319,SAN FERNANDO,16.8730555556,-93.2269444444
7320,SALVACION,15.1438888889,-92.7013888889
7324,CHACTE (CFE),16.9333333333,-92.3333333333
7325,LAS OLLAS,16.7833333333,-92.55
7326,MAZATAN,14.8863888889,-92.4538888889
7327,URSULO GALVAN,16.2786111111,-93.4186111111
7328,PROVIDENCIA,15.3183333333,-92.7683333333
7329,CASCAJAL,16.3088888889,-92.4861111111
7330,SOYATITAN,16.2888888889,-92.4283333333
7331,VILLA LAS ROSAS,16.3672222222,-92.3691666667
7332,CRISTOBAL OBREGON,16.43,-93.4438888889
7333,BUENOS AIRES,15.3325,-92.2675
7334,FRANCISCO SARABIA,15.4177777778,-92.9983333333
